Site,Crop,Project,ID,Specificity_to_disease_level_1,Pvalue,FDR,Kingdom,Phylum
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02134,1.234950706,0.1106,0.141870833,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00207,1.183911975,0.1258,0.157740988,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00459,1.151701263,0.1179,0.149017302,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00162,0.884671158,0.1559,0.190348159,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00230,0.563540266,0.2555,0.293654667,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00186,-0.127403171,0.4645,0.472371934,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00597,-0.207431874,0.4289,0.44329952,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00114,-0.211369012,0.4647,0.472371934,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01587,-0.602356101,0.2615,0.298165344,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02327,-0.849098246,0.1799,0.217190196,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00032,-0.910919818,0.1724,0.209899435,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00530,-0.934913805,0.1259,0.157740988,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00134,-1.01192031,0.13,0.162405797,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00250,-1.256730458,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00046,-1.29325492,0.0801,0.111006752,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00077,-1.301364867,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02083,-1.346347235,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02819,-1.361784217,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00347,-1.362062667,0.0389,0.060526715,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02675,-1.387650416,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00033,-1.397974944,0.0539,0.080662847,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_03061,-1.406961182,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01862,-1.426447014,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00013,-1.426982931,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00163,-1.442342352,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00269,-1.450690788,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02025,-1.464031517,0.0187,0.032763008,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00200,-1.507496553,0.0379,0.05918442,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00323,-1.515982457,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00985,-1.525728796,0.0256,0.04326902,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00135,-1.593568753,0.0346,0.055231852,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00647,-1.60529766,0.0181,0.032103292,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00017,-1.613424555,0.0362,0.057150916,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00120,-1.646688512,0.0344,0.055116729,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00819,-1.666101128,0.0116,0.021457511,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00639,-1.711767002,0.0055,0.010824201,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01186,-1.74267619,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00051,-1.756032037,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00309,-1.804306972,0.0076,0.014688789,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00918,-1.811250342,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01126,-1.82595477,0.0072,0.013978378,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01461,-1.859639372,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00392,-1.874660898,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00554,-1.890658492,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00059,-1.905058912,0.0039,0.00812029,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00128,-1.920713345,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00461,-1.948977235,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00414,-1.953094782,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00793,-1.973711521,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00650,-1.975312669,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00227,-2.07646135,0.006,0.011754545,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00364,-2.122728596,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00632,-2.127598351,6.00E-04,0.001382888,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00100,-2.199968535,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00113,-2.207845469,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00044,-2.454276271,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00398,-2.760953639,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00209,-2.828741515,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00069,-3.075362221,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00007,-3.126501755,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00116,-3.245918335,0,0,Bacteria,Actinobacteriota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00010,-3.39829726,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00044,6.672687514,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00200,5.552496475,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00017,5.078434737,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00013,4.877514956,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00007,4.060207802,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00289,3.094606619,0.0022,0.004728571,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00100,3.007762709,0.0016,0.003652414,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00323,2.901321152,0.0038,0.007486905,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00815,2.413859647,0.0114,0.02017861,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00028,2.348693187,0.0136,0.023204124,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00162,2.28252703,0.0235,0.037577295,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00116,2.22555844,0.0157,0.02611407,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00120,2.032613094,0.0309,0.04750463,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00038,1.915456956,0.0348,0.052358182,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00400,1.384451494,0.0831,0.116059494,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00015,1.215218212,0.111,0.148748988,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00806,1.205220641,0.1103,0.148411789,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00002,1.170492217,0.1232,0.161182609,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00389,1.085774552,0.1337,0.170867568,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00058,0.833254339,0.1932,0.228626429,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00270,0.451329555,0.3088,0.334028758,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00108,0.388618504,0.3222,0.345139806,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00174,0.375783591,0.3179,0.342752117,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00128,0.333762156,0.3472,0.363785759,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00264,-0.005437323,0.4961,0.497603333,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00762,-0.458952649,0.3407,0.360292971,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00209,-0.488938722,0.2727,0.304944932,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00051,-0.539960686,0.2989,0.326521122,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00032,-0.917129845,0.1781,0.214367636,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00105,-0.934473038,0.1679,0.208145693,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00149,-0.946865327,0.1702,0.208652593,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00106,-0.956666954,0.1636,0.20434566,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00250,-0.972809789,0.153,0.192558935,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00113,-1.181211208,0.1126,0.149681124,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00446,-1.52580531,0.0478,0.070633036,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00269,-1.568779352,0.0302,0.047151887,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00159,-1.696022487,0.0252,0.040101923,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00903,-1.898472979,0.0119,0.020731053,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00251,-1.964500025,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00076,-2.051521923,0.0105,0.018786486,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00524,-2.101736932,0.0055,0.010402857,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_01240,-2.125238835,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00140,-2.212842938,0.0075,0.013791667,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00077,-2.252332241,0.0087,0.015822527,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_01227,-2.267053527,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00040,-2.280736263,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00242,-2.297851903,0.0062,0.011464804,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00530,-2.475261222,0.0016,0.003652414,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00075,-2.5873516,0.0014,0.003286525,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00033,-2.620998176,0.0024,0.005125161,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00085,-2.821518981,4.00E-04,0.001018462,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00458,-2.943260582,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00309,-3.100125741,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00134,-3.429167843,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00434,-3.460519013,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00006,-3.492443867,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00010,-3.722867175,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00046,-4.106005544,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00135,-4.357418045,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00341,-4.62455801,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00055,-5.212881458,0,0,Bacteria,Actinobacteriota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00098,-5.61670002,0,0,Bacteria,Actinobacteriota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00108,2.115051056,0.0112,0.1952,Bacteria,Actinobacteriota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00007,1.29414295,0.0885,0.308485714,Bacteria,Actinobacteriota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00376,1.045897622,0.1332,0.383223529,Bacteria,Actinobacteriota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_01155,1.036547394,0.1118,0.350984615,Bacteria,Actinobacteriota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00270,0.871330236,0.1811,0.423759375,Bacteria,Actinobacteriota
